Parameter, Mean, SD, MC Error, Lower 95% HPD, Upper 95% HPD, q2.5, q25, q50, q75, q97.5
g_C06241, 0.106466165414, 0.308433333211, 0.00748634099543, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0
g_C06246, 0.117894736842, 0.322483438128, 0.00512172013498, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0
g_C06247, 0.092030075188, 0.289068400986, 0.00522139180237, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0
g_C06249, 0.114686716792, 0.318643490101, 0.00641168329578, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0
g_C06250, 0.12290726817, 0.328330735085, 0.00551700120682, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0
g_C06258, 0.0905263157895, 0.286934316419, 0.00627402026395, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0
g_C06341, 0.104862155388, 0.306375723183, 0.0074378765759, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0
g_C06423, 0.0796992481203, 0.270827025921, 0.00538044504277, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0
g_C06424, 0.0457142857143, 0.208864764371, 0.00668259499061, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
g_C06425, 0.507969924812, 0.499936476263, 0.00527356895639, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0
g_C06426, 0.121102756892, 0.326246653876, 0.005721943613, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0
g_C06427, 0.193383458647, 0.394951005276, 0.00912158125365, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0
g_C06428, 0.118295739348, 0.322957980859, 0.00628458191123, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0
g_C06429, 0.117694235589, 0.322245717579, 0.00608392819043, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0
g_C06472, 0.0523308270677, 0.22269331289, 0.00694341406497, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0
g_C06481, 0.099649122807, 0.299531592876, 0.00704007796007, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0
g_C06482, 0.0964411027569, 0.295195217536, 0.00549824433304, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0
g_C06505, 0.104561403509, 0.305987444849, 0.00857798807414, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0
g_C06506, 0.102055137845, 0.302720806494, 0.00736182100636, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0
g_C06508, 0.110275689223, 0.313233078696, 0.0064524506172, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0
g_C06790, 0.102155388471, 0.302852546757, 0.00644628073012, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0
g_C06800, 0.0779949874687, 0.268163698883, 0.00654710666268, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0
g_C06899, 0.105463659148, 0.307149923892, 0.00461672520486, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0
g_C07054, 0.0946365914787, 0.292712328118, 0.00589029212105, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0
g_C07073, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
g_C07086, 0.736842105263, 0.440347382386, 0.00491198941741, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0
g_C07108, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
g_C07447, 0.0682706766917, 0.252209816216, 0.00613922076728, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0
g_C07480, 0.12290726817, 0.328330735085, 0.00470549893557, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0
g_C07481, 0.128621553885, 0.334780599439, 0.00552262046517, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0
g_C07490, 0.104160401003, 0.305468512069, 0.00526396384638, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0
g_C07501, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
g_C07535, 0.101052631579, 0.301398402832, 0.00491291367142, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0
g_C07572, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
g_C07585, 0.087619047619, 0.282740075181, 0.00661300719004, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0
